,user_id,username,bio,is_private,is_verified,is_professional_account,is_business_account,business_address,category_name,category_enum,url
0,2076938080,marcus_gugsy,"Runner, but can also fly.
Physiotherapist📚",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Athlete,ATHLETE,https://www.instagram.com/marcus_gugsy/
1,66307163800,alice_gar10,empty,True,False,False,False,,,,https://www.instagram.com/alice_gar10/
2,2189727843,tamika_z20,"W I F E Y 💍 
M U M M A 😺👶😽
T R A V E L  L O V E R 🧳",True,False,False,False,,,,https://www.instagram.com/tamika_z20/
3,2203632860,lnazjavadi,"Landscape Architect
@archipodpodcast
@lancyillustration
📍Melbourne",True,False,False,False,,,,https://www.instagram.com/lnazjavadi/
4,6273175833,liam.1432,empty,True,False,False,False,,,,https://www.instagram.com/liam.1432/
5,4717701974,amandajaneloftus,"💻 Management Consultant 
🎖 PROSCI Certified Change Practitioner
🧠 TMP Certified - TMS & QO2 psychometrics 
🎨 Designer
✍️ Writer",True,False,False,False,,,,https://www.instagram.com/amandajaneloftus/
6,45388448991,asi_deen,empty,True,False,False,False,,,,https://www.instagram.com/asi_deen/
7,2871468980,hamzahsholihin,"Semamenya @zahralaily97 💍
Currently at Melbourne 🇦🇺",False,False,False,False,,,,https://www.instagram.com/hamzahsholihin/
8,51960213533,clint.a.desmond,empty,False,False,True,True,,Information Technology Company,,https://www.instagram.com/clint.a.desmond/
9,1565605308,nancykhimji,empty,True,False,False,False,,,,https://www.instagram.com/nancykhimji/
10,26352384,chloeburns.xx,"I'm not a regular mum, I'm a cool mum 😎
kb, cb, hb & sb 💍👶🏼👶🐶",True,False,False,False,,,,https://www.instagram.com/chloeburns.xx/
11,7010636322,imlarrydude,"Colombian in Darwin
🌻🌎
:)",True,False,False,False,,,,https://www.instagram.com/imlarrydude/
12,68179163694,carawah_ridge,🏔️ Victorian High Country accommodation,False,False,True,True,,Vacation Home Rental,VACATION_HOME_RENTAL,https://www.instagram.com/carawah_ridge/
13,401808046,shamindraa,🇱🇰🇦🇺,True,False,False,False,,,,https://www.instagram.com/shamindraa/
14,56772903023,hannjones111,empty,True,False,False,False,,,,https://www.instagram.com/hannjones111/
15,3043562273,thebarefootsalties,empty,True,False,False,False,,,,https://www.instagram.com/thebarefootsalties/
16,3702849243,ibrahimbadees,"📍 🇦🇺🇵🇰
✈️ 🇩🇪🇫🇷🇵🇱🇮🇹🇦🇹🇦🇪🇧🇧🇳🇿🇬🇧🇳🇱🇧🇩🇬🇾🇮🇪
💻  Cricket Australia 🇦🇺
@lahoreqalandars 🇵🇰
Pakistan Cricket Board 🇵🇰",False,False,True,False,,Digital creator,,https://www.instagram.com/ibrahimbadees/
17,31497487279,msterri717,"""Only in the darkness can you see the stars"" - MLK, Jr.",False,False,False,False,,,,https://www.instagram.com/msterri717/
18,6203160839,andrewcanard,empty,True,False,False,False,,,,https://www.instagram.com/andrewcanard/
19,2985514643,_jamie321_,empty,True,False,False,False,,,,https://www.instagram.com/_jamie321_/
20,25779519378,sakura_flower_86,empty,False,False,False,False,,,,https://www.instagram.com/sakura_flower_86/
21,65451697133,khalani.fleming,empty,False,False,False,False,,,,https://www.instagram.com/khalani.fleming/
22,35927371558,jennie.brown.1,empty,True,False,False,False,,,,https://www.instagram.com/jennie.brown.1/
23,40441306496,joshualynn07,Sc: josh_lynn07 | @joshlynn.07,True,False,False,False,,,,https://www.instagram.com/joshualynn07/
24,273746563,marcus.tole,Marcus Tole 🇭🇷,True,False,False,False,,,,https://www.instagram.com/marcus.tole/
25,6896138329,samueljbaileyy,empty,True,False,False,False,,,,https://www.instagram.com/samueljbaileyy/
26,51669353747,04wwrrx,"🚗: 2004 WRX 
📍: Melbourne, Australia 🇦🇺
Plates: X•666, 8•VA, ZA•8, 8•ZA and WWRRX",False,False,True,False,,Personal blog,,https://www.instagram.com/04wwrrx/
27,1611877795,nickywangg,empty,True,False,False,False,,,,https://www.instagram.com/nickywangg/
28,9180696,dsouzamendes,"Brazilian, 32 yrs. Engineering, performing arts, languages, quantum physics & everything in between. Been to 67 countries. Living in Australia 🇦🇺",False,False,True,False,,Personal blog,,https://www.instagram.com/dsouzamendes/
29,33584574,t.h.e_s.a.r.g.e,empty,True,False,False,False,,,,https://www.instagram.com/t.h.e_s.a.r.g.e/
30,178045341,_stephaniekate,empty,True,False,False,False,,,,https://www.instagram.com/_stephaniekate/
31,38699021975,umajohnston,sc-umajohnston,True,False,False,False,,,,https://www.instagram.com/umajohnston/
32,17048602,lucy_malone,empty,True,False,False,False,,,,https://www.instagram.com/lucy_malone/
33,50896412393,eva_stdlr,empty,True,False,False,False,,,,https://www.instagram.com/eva_stdlr/
34,63327903973,linc.reynolds,empty,False,False,False,False,,,,https://www.instagram.com/linc.reynolds/
35,3679566985,joulespersec,empty,True,False,False,False,,,,https://www.instagram.com/joulespersec/
36,29022238,mimking,"My Family Album - Dan, Ari, Ayla",True,False,False,False,,,,https://www.instagram.com/mimking/
37,1129657702,chelsea.raine_,🌺☀️🌊 @saltwatersisters.surfclub,True,False,False,False,,,,https://www.instagram.com/chelsea.raine_/
38,3059996075,julianna_dekok,🏂✨,True,False,False,False,,,,https://www.instagram.com/julianna_dekok/
39,64684811197,ingram_issy,empty,True,False,False,False,,,,https://www.instagram.com/ingram_issy/
40,180098937,harrietbradford,@hazhikes,True,False,False,False,,,,https://www.instagram.com/harrietbradford/
41,1068004401,askforpiki,"📍Adelaide, Australia 🇦🇺",False,False,True,False,,Personal blog,,https://www.instagram.com/askforpiki/
42,1406723075,tyabb_offical,"two mangoes for 5 bucks
sc- jullanrutchard
IQ ❤️",False,False,True,False,,Scientist,,https://www.instagram.com/tyabb_offical/
43,23237585,rhynelee,"✈️🇦🇺🇵🇭| 🩺
🦮@yuna_theretriever",True,False,False,False,,,,https://www.instagram.com/rhynelee/
