,user_id,username,bio,is_private,is_verified,is_professional_account,is_business_account,business_address,category_name,category_enum,url
0,4348449568,the_cheeky_bean_baranduda,"Enjoy delicious Merchant Coffee, bacon & egg rolls or choose one of our cheeky Toasties😉). Home-made sweets - also GF & DF options",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",,,https://www.instagram.com/the_cheeky_bean_baranduda/
1,52413806107,mantraalburyhotel,"Mantra Albury Hotel offers modern accommodation in the CBD close to local attractions and shopping. Breakfast buffet daily, Bar & restaurant.",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Hotel,,https://www.instagram.com/mantraalburyhotel/
2,1577485389,oc_origin_clothing,"Fashionable brands, on trend and affordable.
@origindresshire",False,False,True,True,"{""city_name"": ""Corowa, New South Wales"", ""city_id"": 106040032761679, ""latitude"": -35.99984, ""longitude"": 146.39089, ""street_address"": ""38 Sanger St"", ""zip_code"": ""2646""}",,CLOTHING_STORE,https://www.instagram.com/oc_origin_clothing/
3,7063260028,sodamannen,Est 2018. Testar och recenserar läsk från världens alla hörn. Tar tacksamt emot varuprover som jag recenserar och publicerar. PM:a gärna!,False,False,False,False,,,,https://www.instagram.com/sodamannen/
4,794049,rachorama,I'm easily amused ...,False,False,False,False,,,,https://www.instagram.com/rachorama/
5,33676952778,hudsongrillandrawbar,empty,False,False,False,False,,,,https://www.instagram.com/hudsongrillandrawbar/
6,775688786,shellyfruend,empty,False,False,True,True,,Health/beauty,,https://www.instagram.com/shellyfruend/
7,55598798466,a_merry_littlee_christmas.co,"Christmas Collective
Australian Christmas decor 🎄2022 collection under one Roof. #christmas #gifts #kidslove #homedecor #lightsinthesky
DM us 🙏",False,False,True,True,,Home decor,,https://www.instagram.com/a_merry_littlee_christmas.co/
8,49895444913,raywhitealburycentral,"Your local real estate with the backing of a global brand
☆ Locally owned and operated 
☆ Built on communication, dedication & transparency",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Product/service,,https://www.instagram.com/raywhitealburycentral/
9,2415608946,hartley_8390,👻b9178973,True,False,False,False,,,,https://www.instagram.com/hartley_8390/
10,40382762749,mariaspaella,"🚗Mobile Catering & Takeaway food
🥘Paellas, Tapas & Ceviches 
📍Riverina & Murray Region, North East Victoria,     Canberra, Yarrawonga, Wangaratta.",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Caterer,,https://www.instagram.com/mariaspaella/
11,53149218197,beunow_branding,"✨Helping your brand shine ✨
Work from home Mum ➡️ NO to the 9-5 grind.
Brand Management. Marketing Collateral. Social Media Management.
Let’s rise ⛅️",False,False,True,True,,Product/service,PRODUCT_SERVICE,https://www.instagram.com/beunow_branding/
12,3238231967,lisa.j.cullen,Occupational Therapy 4th CSU.  Director: Wizard Of Oz. May 2022. Director: The Little Mermaid. October 2023.  J.T ❤️,True,False,False,False,,,,https://www.instagram.com/lisa.j.cullen/
13,450223497,bradk_,𝓑𝓜💎🐝,True,False,False,False,,,,https://www.instagram.com/bradk_/
14,21694514,bennyniz_,🤙🏽🍻,True,False,False,False,,,,https://www.instagram.com/bennyniz_/
